MR,00000000000000000000000000000002,0000000011,0005,10206
LR,00000000000000000000000000000003,0000000011,0005,10207
FR,00000000000000000000000000000000,0000000012,0000,10329
MR,00000000000000000000000000000001,0000000012,0000,10330
MR,00000000000000000000000000000002,0000000012,0000,10331
LR,00000000000000000000000000000003,0000000012,0000,10332
FR,00000000000000000000000000000000,0000000012,0001,10454
MR,00000000000000000000000000000001,0000000012,0001,10455
MR,00000000000000000000000000000002,0000000012,0001,10456
LR,00000000000000000000000000000003,0000000012,0001,10457
FR,00000000000000000000000000000000,0000000012,0002,10579
MR,00000000000000000000000000000001,0000000012,0002,10580
MR,00000000000000000000000000000002,0000000012,0002,10581
LR,00000000000000000000000000000003,0000000012,0002,10582
FR,00000000000000000000000000000000,0000000012,0003,10612
MR,00000000000000000000000000000001,0000000012,0003,10613
MR,00000000000000000000000000000002,0000000012,0003,10614
LR,00000000000000000000000000000003,0000000012,0003,10615
FR,00000000000000000000000000000000,0000000012,0004,10704
MR,00000000000000000000000000000001,0000000012,0004,10705
MR,00000000000000000000000000000002,0000000012,0004,10706
LR,00000000000000000000000000000003,0000000012,0004,10707
FR,00000000000000000000000000000000,0000000012,0005,10829
MR,00000000000000000000000000000001,0000000012,0005,10830
MR,00000000000000000000000000000002,0000000012,0005,10831
LR,00000000000000000000000000000003,0000000012,0005,10832
FR,00000000000000000000000000000000,0000000013,0000,10872
MR,00000000000000000000000000000001,0000000013,0000,10873
MR,00000000000000000000000000000002,0000000013,0000,10874
LR,00000000000000000000000000000003,0000000013,0000,10875
FR,00000000000000000000000000000000,0000000013,0001,10954
MR,00000000000000000000000000000001,0000000013,0001,10955
MR,00000000000000000000000000000002,0000000013,0001,10956
LR,00000000000000000000000000000003,0000000013,0001,10957
FR,00000000000000000000000000000000,0000000013,0002,11000
MR,00000000000000000000000000000001,0000000013,0002,11001
MR,00000000000000000000000000000002,0000000013,0002,11002
LR,00000000000000000000000000000003,0000000013,0002,11003
FR,00000000000000000000000000000000,0000000013,0003,11079
MR,00000000000000000000000000000001,0000000013,0003,11080
MR,00000000000000000000000000000002,0000000013,0003,11081
LR,00000000000000000000000000000003,0000000013,0003,11082
FR,00000000000000000000000000000000,0000000013,0004,11204
MR,00000000000000000000000000000001,0000000013,0004,11205
MR,00000000000000000000000000000002,0000000013,0004,11206
LR,00000000000000000000000000000003,0000000013,0004,11207
FR,00000000000000000000000000000000,0000000013,0005,11329
MR,00000000000000000000000000000001,0000000013,0005,11330
MR,00000000000000000000000000000002,0000000013,0005,11331
LR,00000000000000000000000000000003,0000000013,0005,11332
FR,00000000000000000000000000000000,0000000014,0000,11454
MR,00000000000000000000000000000001,0000000014,0000,11455
MR,00000000000000000000000000000002,0000000014,0000,11456
LR,00000000000000000000000000000003,0000000014,0000,11457
FR,00000000000000000000000000000000,0000000014,0001,11493
MR,00000000000000000000000000000001,0000000014,0001,11494
MR,00000000000000000000000000000002,0000000014,0001,11495
LR,00000000000000000000000000000003,0000000014,0001,11496
FR,00000000000000000000000000000000,0000000014,0002,11579
MR,00000000000000000000000000000001,0000000014,0002,11580
MR,00000000000000000000000000000002,0000000014,0002,11581
LR,00000000000000000000000000000003,0000000014,0002,11582
FR,00000000000000000000000000000000,0000000014,0003,11704
MR,00000000000000000000000000000001,0000000014,0003,11705
MR,00000000000000000000000000000002,0000000014,0003,11706
LR,00000000000000000000000000000003,0000000014,0003,11707
FR,00000000000000000000000000000000,0000000014,0004,11829
MR,00000000000000000000000000000001,0000000014,0004,11830
MR,00000000000000000000000000000002,0000000014,0004,11831
LR,00000000000000000000000000000003,0000000014,0004,11832
FR,00000000000000000000000000000000,0000000014,0005,11954
MR,00000000000000000000000000000001,0000000014,0005,11955
MR,00000000000000000000000000000002,0000000014,0005,11956
LR,00000000000000000000000000000003,0000000014,0005,11957
FR,00000000000000000000000000000000,0000000015,0000,11995
MR,00000000000000000000000000000001,0000000015,0000,11996
MR,00000000000000000000000000000002,0000000015,0000,11997
LR,00000000000000000000000000000003,0000000015,0000,11998
FR,00000000000000000000000000000000,0000000015,0001,12079
MR,00000000000000000000000000000001,0000000015,0001,12080
MR,00000000000000000000000000000002,0000000015,0001,12081
LR,00000000000000000000000000000003,0000000015,0001,12082
FR,00000000000000000000000000000000,0000000015,0002,12204
MR,00000000000000000000000000000001,0000000015,0002,12205
MR,00000000000000000000000000000002,0000000015,0002,12206
LR,00000000000000000000000000000003,0000000015,0002,12207
FR,00000000000000000000000000000000,0000000015,0003,12329
MR,00000000000000000000000000000001,0000000015,0003,12330
MR,00000000000000000000000000000002,0000000015,0003,12331
LR,00000000000000000000000000000003,0000000015,0003,12332
FR,00000000000000000000000000000000,0000000015,0004,12454
MR,00000000000000000000000000000001,0000000015,0004,12455
MR,00000000000000000000000000000002,0000000015,0004,12456
LR,00000000000000000000000000000003,0000000015,0004,12457
FR,00000000000000000000000000000000,0000000015,0005,12579
MR,00000000000000000000000000000001,0000000015,0005,12580
MR,00000000000000000000000000000002,0000000015,0005,12581
LR,00000000000000000000000000000003,0000000015,0005,12582
FR,00000000000000000000000000000000,0000000016,0000,12622
MR,00000000000000000000000000000001,0000000016,0000,12623
MR,00000000000000000000000000000002,0000000016,0000,12624
LR,00000000000000000000000000000003,0000000016,0000,12625
FR,00000000000000000000000000000000,0000000016,0001,12704
MR,00000000000000000000000000000001,0000000016,0001,12705
MR,00000000000000000000000000000002,0000000016,0001,12706
LR,00000000000000000000000000000003,0000000016,0001,12707
FR,00000000000000000000000000000000,0000000016,0002,12745
MR,00000000000000000000000000000001,0000000016,0002,12746
MR,00000000000000000000000000000002,0000000016,0002,12747
